date,dc_id,load_MW,cooling_kW
2020-10-26,DC_01,56.35,6206.0
2020-10-27,DC_01,58.35,6206.0
2020-10-28,DC_01,58.05,6307.1
2020-10-29,DC_01,57.02,6254.4
2020-10-30,DC_01,58.09,6231.7
2020-10-31,DC_01,57.42,6221.7
2020-11-01,DC_01,57.86,6089.5
2020-11-02,DC_01,57.68,6217.6
2020-11-03,DC_01,57.92,6119.8
2020-11-04,DC_01,57.67,6219.0
2020-11-05,DC_01,58.68,6257.2
2020-11-06,DC_01,57.4,6367.3
2020-11-07,DC_01,57.57,6168.9
2020-11-08,DC_01,57.94,6310.5
2020-11-09,DC_01,57.94,6281.4
2020-11-10,DC_01,57.13,6134.0
2020-11-11,DC_01,56.96,6267.0
2020-11-12,DC_01,57.99,6132.1
2020-11-13,DC_01,57.9,6229.1
2020-11-14,DC_01,58.6,6209.9
2020-11-15,DC_01,58.33,6290.2
2020-11-16,DC_01,57.82,6176.0
2020-11-17,DC_01,57.41,6049.4
2020-11-18,DC_01,58.47,6205.9
2020-11-19,DC_01,57.55,6314.3
2020-11-20,DC_01,58.13,6228.1
2020-11-21,DC_01,56.85,6151.1
2020-11-22,DC_01,58.78,6331.5
2020-11-23,DC_01,57.29,6216.3
2020-11-24,DC_01,57.25,6288.6
2020-11-25,DC_01,56.55,6187.8
2020-11-26,DC_01,57.39,6253.1
2020-11-27,DC_01,57.91,6278.0
2020-11-28,DC_01,57.29,6306.8
2020-11-29,DC_01,57.09,6127.9
2020-11-30,DC_01,57.17,6297.3
2020-12-01,DC_01,57.65,6088.6
2020-12-02,DC_01,58.11,6274.3
2020-12-03,DC_01,57.74,6077.1
2020-12-04,DC_01,58.02,6368.5
2020-12-05,DC_01,57.12,6249.9
2020-12-06,DC_01,57.18,6203.1
2020-12-07,DC_01,57.44,6059.5
2020-12-08,DC_01,58.26,6285.8
2020-12-09,DC_01,57.97,6256.4
2020-12-10,DC_01,58.14,6206.7
2020-12-11,DC_01,57.93,6157.8
2020-12-12,DC_01,57.01,6139.7
2020-12-13,DC_01,57.69,6347.0
2020-12-14,DC_01,56.68,6179.2
2020-12-15,DC_01,57.79,6182.3
2020-12-16,DC_01,57.47,6276.7
2020-12-17,DC_01,58.21,5938.5
2020-12-18,DC_01,57.64,6180.2
2020-12-19,DC_01,57.23,6180.3
2020-12-20,DC_01,57.2,6170.4
2020-12-21,DC_01,56.96,6212.1
2020-12-22,DC_01,57.18,6257.9
2020-12-23,DC_01,57.31,6137.4
2020-12-24,DC_01,57.17,6201.4
2020-12-25,DC_01,57.29,6157.7
2020-12-26,DC_01,56.37,6221.3
2020-12-27,DC_01,57.51,6265.2
2020-12-28,DC_01,56.76,6012.4
2020-12-29,DC_01,56.68,6190.7
2020-12-30,DC_01,57.83,6164.2
2020-12-31,DC_01,56.43,6318.4
2021-01-01,DC_01,57.5,6045.0
2021-01-02,DC_01,57.5,6052.9
2021-01-03,DC_01,56.63,6066.9
2021-01-04,DC_01,57.12,6192.7
2021-01-05,DC_01,57.55,6219.9
2021-01-06,DC_01,57.32,6091.5
2021-01-07,DC_01,57.81,6241.4
2021-01-08,DC_01,57.44,6080.0
2021-01-09,DC_01,57.99,6248.6
2021-01-10,DC_01,57.95,6052.4
2021-01-11,DC_01,57.22,6052.6
2021-01-12,DC_01,56.91,6078.3
2021-01-13,DC_01,57.09,6121.4
2021-01-14,DC_01,57.06,6073.4
2021-01-15,DC_01,58.04,6086.6
2021-01-16,DC_01,56.55,6125.6
2021-01-17,DC_01,57.88,6219.7
2021-01-18,DC_01,56.95,6071.6
2021-01-19,DC_01,57.56,5996.5
2021-01-20,DC_01,57.2,6082.4
2021-01-21,DC_01,57.13,6164.1
2021-01-22,DC_01,57.28,6043.1
2021-01-23,DC_01,56.49,6242.9
2021-01-24,DC_01,57.51,6067.8
2021-01-25,DC_01,57.82,6137.9
2021-01-26,DC_01,57.71,6089.1
2021-01-27,DC_01,56.83,6035.6
2021-01-28,DC_01,58.38,6293.8
2021-01-29,DC_01,56.88,6033.8
2021-01-30,DC_01,56.91,6263.7
2021-01-31,DC_01,56.89,6074.1
2021-02-01,DC_01,57.1,6107.8
2021-02-02,DC_01,56.17,6030.9
2021-02-03,DC_01,56.48,6163.8
2021-02-04,DC_01,56.44,6269.8
2021-02-05,DC_01,57.11,6055.2
2021-02-06,DC_01,57.68,6065.9
2021-02-07,DC_01,56.88,6254.5
2021-02-08,DC_01,57.02,6027.3
2021-02-09,DC_01,56.48,6019.6
2021-02-10,DC_01,57.08,6170.2
2021-02-11,DC_01,57.28,6160.5
2021-02-12,DC_01,57.32,6008.4
2021-02-13,DC_01,56.46,6146.1
2021-02-14,DC_01,56.95,5972.7
2021-02-15,DC_01,56.86,6185.7
2021-02-16,DC_01,56.65,5901.0
2021-02-17,DC_01,57.39,6002.5
2021-02-18,DC_01,56.64,6120.0
2021-02-19,DC_01,56.69,5987.4
2021-02-20,DC_01,56.61,6103.8
2021-02-21,DC_01,58.01,6136.4
2021-02-22,DC_01,56.49,6036.8
2021-02-23,DC_01,57.13,6064.7
2021-02-24,DC_01,56.42,6186.6
2021-02-25,DC_01,57.09,6114.8
2021-02-26,DC_01,56.36,6212.1
2021-02-27,DC_01,56.98,6018.5
2021-02-28,DC_01,57.09,6012.0
2021-03-01,DC_01,56.99,6211.4
2021-03-02,DC_01,57.13,6095.1
2021-03-03,DC_01,57.21,6077.3
2021-03-04,DC_01,56.62,6048.4
2021-03-05,DC_01,57.13,6148.5
2021-03-06,DC_01,57.01,6053.1
2021-03-07,DC_01,57.2,6118.2
2021-03-08,DC_01,56.09,6173.1
2021-03-09,DC_01,56.68,6048.3
2021-03-10,DC_01,56.87,5963.1
2021-03-11,DC_01,56.66,6121.7
2021-03-12,DC_01,57.21,6137.8
2021-03-13,DC_01,56.53,6178.9
2021-03-14,DC_01,57.35,6114.0
2021-03-15,DC_01,56.51,5943.5
2021-03-16,DC_01,57.51,6039.8
2021-03-17,DC_01,56.99,6025.9
2021-03-18,DC_01,56.11,6151.7
2021-03-19,DC_01,57.29,6088.6
2021-03-20,DC_01,56.84,6099.5
2021-03-21,DC_01,57.08,6052.9
2021-03-22,DC_01,56.64,6112.0
2021-03-23,DC_01,56.28,5870.3
2021-03-24,DC_01,56.92,6014.2
2021-03-25,DC_01,56.09,5959.4
2021-03-26,DC_01,56.51,6216.4
2021-03-27,DC_01,57.29,6129.9
2021-03-28,DC_01,56.1,6103.8
2021-03-29,DC_01,56.31,6001.7
2021-03-30,DC_01,57.08,6062.1
2021-03-31,DC_01,56.86,6154.1
2021-04-01,DC_01,57.66,6003.9
2021-04-02,DC_01,56.6,6023.8
2021-04-03,DC_01,56.04,6159.0
2021-04-04,DC_01,57.5,6005.6
2021-04-05,DC_01,56.24,6051.3
2021-04-06,DC_01,56.37,6014.8
2021-04-07,DC_01,56.57,6085.9
2021-04-08,DC_01,56.94,6141.0
2021-04-09,DC_01,56.98,6196.1
2021-04-10,DC_01,57.27,6099.3
2021-04-11,DC_01,55.71,6201.5
2021-04-12,DC_01,56.32,6096.4
2021-04-13,DC_01,57.32,5957.2
2021-04-14,DC_01,56.48,6093.2
2021-04-15,DC_01,56.76,6070.4
2021-04-16,DC_01,57.51,6159.2
2021-04-17,DC_01,57.05,6116.8
2021-04-18,DC_01,56.76,6053.5
2021-04-19,DC_01,56.91,6032.7
2021-04-20,DC_01,57.86,6117.6
2021-04-21,DC_01,56.15,6085.9
2021-04-22,DC_01,57.88,6148.1
2021-04-23,DC_01,56.86,6031.8
2021-04-24,DC_01,56.73,6272.4
2021-04-25,DC_01,56.55,6022.8
2021-04-26,DC_01,56.36,5987.8
2021-04-27,DC_01,55.68,6117.2
2021-04-28,DC_01,57.67,6010.0
2021-04-29,DC_01,55.64,6062.5
2021-04-30,DC_01,56.95,6042.5
2021-05-01,DC_01,56.73,6145.4
2021-05-02,DC_01,57.01,6091.6
2021-05-03,DC_01,56.07,6204.9
2021-05-04,DC_01,56.47,6115.7
2021-05-05,DC_01,57.2,6099.1
2021-05-06,DC_01,57.2,6135.5
2021-05-07,DC_01,56.46,5989.8
2021-05-08,DC_01,57.21,6072.7
2021-05-09,DC_01,57.9,6125.2
2021-05-10,DC_01,57.55,6151.0
2021-05-11,DC_01,57.37,6057.3
2021-05-12,DC_01,57.35,6097.0
2021-05-13,DC_01,57.16,6082.5
2021-05-14,DC_01,56.8,6156.0
2021-05-15,DC_01,57.06,6107.2
2021-05-16,DC_01,57.96,6147.7
2021-05-17,DC_01,57.6,6076.0
2021-05-18,DC_01,56.86,6104.6
2021-05-19,DC_01,56.13,6252.9
2021-05-20,DC_01,57.38,6265.8
2021-05-21,DC_01,57.7,6121.9
2021-05-22,DC_01,57.05,6261.4
2021-05-23,DC_01,56.8,6226.0
2021-05-24,DC_01,56.35,6222.0
2021-05-25,DC_01,57.89,6003.9
2021-05-26,DC_01,57.02,6025.6
2021-05-27,DC_01,57.32,6093.2
2021-05-28,DC_01,56.59,6084.8
2021-05-29,DC_01,56.63,6088.1
2021-05-30,DC_01,58.09,6203.2
2021-05-31,DC_01,56.91,6168.5
2021-06-01,DC_01,56.88,6287.6
2021-06-02,DC_01,58.6,6078.8
2021-06-03,DC_01,57.81,6102.7
2021-06-04,DC_01,57.0,6176.9
2021-06-05,DC_01,57.46,6014.3
2021-06-06,DC_01,56.48,6298.1
2021-06-07,DC_01,57.19,6131.8
2021-06-08,DC_01,56.9,6149.1
2021-06-09,DC_01,57.74,6201.8
2021-06-10,DC_01,57.97,6113.6
2021-06-11,DC_01,56.66,6163.7
2021-06-12,DC_01,58.17,6331.1
2021-06-13,DC_01,57.48,6126.1
2021-06-14,DC_01,56.91,6208.7
2021-06-15,DC_01,56.88,6123.5
2021-06-16,DC_01,57.05,6218.3
2021-06-17,DC_01,57.03,6181.8
2021-06-18,DC_01,57.06,6201.6
2021-06-19,DC_01,56.45,6199.9
2021-06-20,DC_01,57.43,6260.9
2021-06-21,DC_01,57.57,6191.4
2021-06-22,DC_01,57.16,6173.8
2021-06-23,DC_01,57.75,6202.3
2021-06-24,DC_01,58.07,6097.7
2021-06-25,DC_01,56.74,6169.7
2021-06-26,DC_01,57.12,6186.1
2021-06-27,DC_01,56.79,6266.4
2021-06-28,DC_01,56.78,5992.7
2021-06-29,DC_01,58.28,6226.8
2021-06-30,DC_01,57.22,6119.0
2021-07-01,DC_01,57.96,6285.5
2021-07-02,DC_01,57.7,6311.8
2021-07-03,DC_01,58.14,6228.7
2021-07-04,DC_01,57.6,6305.0
2021-07-05,DC_01,57.79,6293.6
2021-07-06,DC_01,56.7,6187.1
2021-07-07,DC_01,57.71,6089.2
2021-07-08,DC_01,57.61,6233.1
2021-07-09,DC_01,57.17,6142.3
2021-07-10,DC_01,56.69,5993.7
2021-07-11,DC_01,57.86,6136.4
2021-07-12,DC_01,58.37,6335.8
2021-07-13,DC_01,56.82,6230.1
2021-07-14,DC_01,57.66,6323.4
2021-07-15,DC_01,56.54,6337.5
2021-07-16,DC_01,57.94,6226.8
2021-07-17,DC_01,58.31,6176.2
2021-07-18,DC_01,57.41,6093.3
2021-07-19,DC_01,58.08,6225.5
2021-07-20,DC_01,57.87,6169.6
2021-07-21,DC_01,57.33,6146.9
2021-07-22,DC_01,57.61,6162.8
2021-07-23,DC_01,57.5,6165.8
2021-07-24,DC_01,57.77,6223.4
2021-07-25,DC_01,57.87,6208.1
2021-07-26,DC_01,57.69,6240.7
2021-07-27,DC_01,57.81,6238.3
2021-07-28,DC_01,57.32,6268.4
2021-07-29,DC_01,58.04,6290.3
2021-07-30,DC_01,58.24,6353.5
2021-07-31,DC_01,57.83,6216.6
2021-08-01,DC_01,57.29,6120.1
2021-08-02,DC_01,57.34,6232.8
2021-08-03,DC_01,58.23,6172.3
2021-08-04,DC_01,57.21,6275.1
2021-08-05,DC_01,57.7,6128.5
2021-08-06,DC_01,57.23,6297.8
2021-08-07,DC_01,58.27,6292.2
2021-08-08,DC_01,57.23,6302.8
2021-08-09,DC_01,57.31,6282.2
2021-08-10,DC_01,57.47,6258.7
2021-08-11,DC_01,58.24,6185.4
2021-08-12,DC_01,57.79,6388.5
2021-08-13,DC_01,57.76,6276.6
2021-08-14,DC_01,58.66,6213.2
2021-08-15,DC_01,58.28,6281.7
2021-08-16,DC_01,56.82,6328.2
2021-08-17,DC_01,57.29,6202.9
2021-08-18,DC_01,57.03,6364.1
2021-08-19,DC_01,58.07,6336.3
2021-08-20,DC_01,58.52,6326.8
2021-08-21,DC_01,58.06,6278.9
2021-08-22,DC_01,58.0,6342.1
2021-08-23,DC_01,57.68,6325.4
2021-08-24,DC_01,57.93,6264.3
2021-08-25,DC_01,57.25,6412.2
2021-08-26,DC_01,58.11,6288.3
2021-08-27,DC_01,58.09,6364.5
2021-08-28,DC_01,57.4,6224.4
2021-08-29,DC_01,57.48,6288.8
2021-08-30,DC_01,58.97,6199.7
2021-08-31,DC_01,58.3,6209.2
2021-09-01,DC_01,57.16,6376.4
2021-09-02,DC_01,57.64,6438.6
2021-09-03,DC_01,57.63,6195.7
2021-09-04,DC_01,59.19,6194.7
2021-09-05,DC_01,58.31,6244.9
2021-09-06,DC_01,58.63,6220.6
2021-09-07,DC_01,58.35,6398.1
2021-09-08,DC_01,57.6,6333.0
2021-09-09,DC_01,58.69,6297.5
2021-09-10,DC_01,58.36,6248.4
2021-09-11,DC_01,58.67,6215.7
2021-09-12,DC_01,58.99,6376.3
2021-09-13,DC_01,58.94,6286.1
2021-09-14,DC_01,58.08,6199.5
2021-09-15,DC_01,58.06,6380.2
2021-09-16,DC_01,58.28,6496.7
2021-09-17,DC_01,58.5,6287.7
2021-09-18,DC_01,58.16,6296.2
2021-09-19,DC_01,58.06,6411.0
2021-09-20,DC_01,57.81,6221.5
2021-09-21,DC_01,58.1,6387.8
2021-09-22,DC_01,58.18,6227.5
2021-09-23,DC_01,58.61,6300.3
2021-09-24,DC_01,57.64,6210.5
2021-09-25,DC_01,58.17,6270.7
2021-09-26,DC_01,58.0,6108.0
2021-09-27,DC_01,59.05,6345.4
2021-09-28,DC_01,58.09,6351.3
2021-09-29,DC_01,57.66,6195.0
2021-09-30,DC_01,58.82,6454.8
2021-10-01,DC_01,58.57,6328.0
2021-10-02,DC_01,57.69,6240.6
2021-10-03,DC_01,58.49,6184.7
2021-10-04,DC_01,57.16,6347.1
2021-10-05,DC_01,58.13,6223.7
2021-10-06,DC_01,58.17,6334.1
2021-10-07,DC_01,58.22,6185.3
2021-10-08,DC_01,57.76,6331.7
2021-10-09,DC_01,57.59,6255.0
2021-10-10,DC_01,58.78,6332.8
2021-10-11,DC_01,58.13,6184.0
2021-10-12,DC_01,58.26,6335.5
2021-10-13,DC_01,57.66,6194.5
2021-10-14,DC_01,57.59,6225.3
2021-10-15,DC_01,57.83,6334.2
2021-10-16,DC_01,58.56,6265.3
2021-10-17,DC_01,57.6,6284.2
2021-10-18,DC_01,57.81,6317.4
2021-10-19,DC_01,58.67,6258.6
2021-10-20,DC_01,58.9,6230.2
2021-10-21,DC_01,57.49,6226.5
2021-10-22,DC_01,56.79,6419.0
2021-10-23,DC_01,57.63,6309.5
2021-10-24,DC_01,57.45,6257.7
2021-10-25,DC_01,58.3,6253.7
2021-10-26,DC_01,57.94,6276.4
2021-10-27,DC_01,58.03,6283.8
2021-10-28,DC_01,58.34,6295.1
2021-10-29,DC_01,56.88,6213.3
2021-10-30,DC_01,57.69,6402.6
2021-10-31,DC_01,57.87,6311.3
2021-11-01,DC_01,58.47,6117.0
2021-11-02,DC_01,57.89,6278.6
2021-11-03,DC_01,57.92,6284.9
2021-11-04,DC_01,57.8,6157.3
2021-11-05,DC_01,57.99,6358.0
2021-11-06,DC_01,57.7,6292.9
2021-11-07,DC_01,57.71,6135.0
2021-11-08,DC_01,57.92,6234.6
2021-11-09,DC_01,58.79,6188.8
2021-11-10,DC_01,58.0,6301.2
2021-11-11,DC_01,57.79,6169.7
2021-11-12,DC_01,58.06,6159.1
2021-11-13,DC_01,57.97,6254.4
2021-11-14,DC_01,57.94,6374.7
2021-11-15,DC_01,57.81,6366.8
2021-11-16,DC_01,58.07,6159.9
2021-11-17,DC_01,57.99,6126.7
2021-11-18,DC_01,57.02,6176.5
2021-11-19,DC_01,57.59,6120.8
2021-11-20,DC_01,57.9,6328.9
2021-11-21,DC_01,57.76,6308.0
2021-11-22,DC_01,57.18,6290.6
2021-11-23,DC_01,56.49,6227.1
2021-11-24,DC_01,58.24,6232.3
2021-11-25,DC_01,56.38,6094.0
2021-11-26,DC_01,58.65,6234.1
2021-11-27,DC_01,57.59,6320.5
2021-11-28,DC_01,57.23,6160.9
2021-11-29,DC_01,57.09,6279.0
2021-11-30,DC_01,56.69,6193.2
2021-12-01,DC_01,57.07,6145.8
2021-12-02,DC_01,57.81,6262.1
2021-12-03,DC_01,58.36,6356.4
2021-12-04,DC_01,56.78,6304.8
2021-12-05,DC_01,57.9,6155.0
2021-12-06,DC_01,56.7,6214.9
2021-12-07,DC_01,57.35,6294.3
2021-12-08,DC_01,57.61,6168.2
2021-12-09,DC_01,56.99,6082.2
2021-12-10,DC_01,58.52,6166.3
2021-12-11,DC_01,57.98,6251.9
2021-12-12,DC_01,57.77,6342.5
2021-12-13,DC_01,57.19,6128.8
2021-12-14,DC_01,57.12,6117.7
2021-12-15,DC_01,57.13,6252.6
2021-12-16,DC_01,57.44,6173.6
2021-12-17,DC_01,57.67,6162.0
2021-12-18,DC_01,57.16,6181.7
2021-12-19,DC_01,57.21,6185.8
2021-12-20,DC_01,56.62,6228.1
2021-12-21,DC_01,58.52,6183.7
2021-12-22,DC_01,56.98,6050.7
2021-12-23,DC_01,56.46,6141.4
2021-12-24,DC_01,56.24,6329.9
2021-12-25,DC_01,57.03,6250.9
2021-12-26,DC_01,57.58,6265.3
2021-12-27,DC_01,57.3,6094.3
2021-12-28,DC_01,57.33,6202.1
2021-12-29,DC_01,57.75,6242.9
2021-12-30,DC_01,57.87,6203.6
2021-12-31,DC_01,56.84,6244.8
2022-01-01,DC_01,57.67,6123.4
2022-01-02,DC_01,57.13,6135.2
2022-01-03,DC_01,57.07,6115.0
2022-01-04,DC_01,57.82,6237.5
2022-01-05,DC_01,56.77,6124.5
2022-01-06,DC_01,56.87,6111.4
2022-01-07,DC_01,56.9,6034.2
2022-01-08,DC_01,57.65,6198.6
2022-01-09,DC_01,58.05,6222.2
2022-01-10,DC_01,57.81,6122.2
2022-01-11,DC_01,57.42,6155.6
2022-01-12,DC_01,57.23,6233.6
2022-01-13,DC_01,57.72,6157.4
2022-01-14,DC_01,57.65,6214.7
2022-01-15,DC_01,57.12,6175.8
2022-01-16,DC_01,56.67,5945.1
2022-01-17,DC_01,57.03,6159.3
2022-01-18,DC_01,56.87,5988.7
2022-01-19,DC_01,57.21,6103.1
2022-01-20,DC_01,56.97,6159.4
2022-01-21,DC_01,57.36,5975.0
2022-01-22,DC_01,57.37,6125.6
2022-01-23,DC_01,56.95,6065.3
2022-01-24,DC_01,56.96,6112.1
2022-01-25,DC_01,56.84,6213.3
2022-01-26,DC_01,57.07,6274.6
2022-01-27,DC_01,57.36,6196.5
2022-01-28,DC_01,56.41,6119.9
2022-01-29,DC_01,56.05,5984.3
2022-01-30,DC_01,57.03,6226.4
2022-01-31,DC_01,56.54,6087.2
2022-02-01,DC_01,57.41,5951.9
2022-02-02,DC_01,57.68,6013.6
2022-02-03,DC_01,56.62,6021.3
2022-02-04,DC_01,56.13,6009.3
2022-02-05,DC_01,57.53,6223.9
2022-02-06,DC_01,57.22,6137.7
2022-02-07,DC_01,57.13,6133.9
2022-02-08,DC_01,57.31,5864.8
2022-02-09,DC_01,57.03,6203.7
2022-02-10,DC_01,56.84,6141.9
2022-02-11,DC_01,57.42,5961.2
2022-02-12,DC_01,57.24,6005.0
2022-02-13,DC_01,57.78,6151.7
2022-02-14,DC_01,56.89,6012.2
2022-02-15,DC_01,57.18,6191.0
2022-02-16,DC_01,57.26,6072.0
2022-02-17,DC_01,57.97,6050.4
2022-02-18,DC_01,57.11,6048.9
2022-02-19,DC_01,56.74,5923.6
2022-02-20,DC_01,56.62,6123.3
2022-02-21,DC_01,56.75,5950.6
2022-02-22,DC_01,56.37,5941.7
2022-02-23,DC_01,57.24,5969.8
2022-02-24,DC_01,56.99,6003.4
2022-02-25,DC_01,57.02,6109.5
2022-02-26,DC_01,55.96,6012.5
2022-02-27,DC_01,57.52,6136.0
2022-02-28,DC_01,56.56,6192.0
2022-03-01,DC_01,56.24,6156.8
2022-03-02,DC_01,55.81,6219.2
2022-03-03,DC_01,56.56,6116.2
2022-03-04,DC_01,57.0,6135.4
2022-03-05,DC_01,56.86,6036.2
2022-03-06,DC_01,57.27,5903.4
2022-03-07,DC_01,57.57,6116.9
2022-03-08,DC_01,57.37,5939.9
2022-03-09,DC_01,56.79,5976.7
2022-03-10,DC_01,56.8,5988.3
2022-03-11,DC_01,56.71,6116.9
2022-03-12,DC_01,56.66,6156.6
2022-03-13,DC_01,57.85,6087.6
2022-03-14,DC_01,57.0,5987.6
2022-03-15,DC_01,57.12,6057.3
2022-03-16,DC_01,56.98,6155.5
2022-03-17,DC_01,57.48,6060.1
2022-03-18,DC_01,56.81,6048.8
2022-03-19,DC_01,57.13,6189.0
2022-03-20,DC_01,57.05,6243.8
2022-03-21,DC_01,55.96,6032.3
2022-03-22,DC_01,56.62,5949.1
2022-03-23,DC_01,56.86,6098.1
2022-03-24,DC_01,57.5,6075.0
2022-03-25,DC_01,58.68,6209.6
2022-03-26,DC_01,56.69,5983.8
2022-03-27,DC_01,56.3,5951.9
2022-03-28,DC_01,56.99,6034.5
2022-03-29,DC_01,56.02,6138.3
2022-03-30,DC_01,55.88,5978.5
2022-03-31,DC_01,56.67,6144.2
2022-04-01,DC_01,56.45,6016.8
2022-04-02,DC_01,57.62,5991.8
2022-04-03,DC_01,56.51,5984.2
2022-04-04,DC_01,56.18,5964.8
2022-04-05,DC_01,56.26,5960.9
2022-04-06,DC_01,57.35,6216.1
2022-04-07,DC_01,56.55,6098.9
2022-04-08,DC_01,56.8,6181.6
2022-04-09,DC_01,56.58,6024.2
2022-04-10,DC_01,56.59,6131.0
2022-04-11,DC_01,57.02,6015.1
2022-04-12,DC_01,57.71,6210.3
2022-04-13,DC_01,57.05,6044.1
2022-04-14,DC_01,57.43,6038.2
2022-04-15,DC_01,56.29,5961.6
2022-04-16,DC_01,56.93,5967.3
2022-04-17,DC_01,57.72,6005.9
2022-04-18,DC_01,56.82,6228.7
2022-04-19,DC_01,56.77,6046.3
2022-04-20,DC_01,57.29,6063.3
2022-04-21,DC_01,57.61,6339.9
2022-04-22,DC_01,57.7,6241.7
2022-04-23,DC_01,56.27,5985.7
2022-04-24,DC_01,57.17,6210.0
2022-04-25,DC_01,56.64,6063.6
2022-04-26,DC_01,56.96,6112.0
2022-04-27,DC_01,56.33,6051.3
2022-04-28,DC_01,56.97,6106.7
2022-04-29,DC_01,56.61,6059.3
2022-04-30,DC_01,56.83,6059.5
2022-05-01,DC_01,57.23,6065.4
2022-05-02,DC_01,57.1,6133.2
2022-05-03,DC_01,57.37,6129.8
2022-05-04,DC_01,56.63,6091.5
2022-05-05,DC_01,56.33,6249.1
2022-05-06,DC_01,57.57,6148.8
2022-05-07,DC_01,57.46,6237.9
2022-05-08,DC_01,57.17,6020.8
2022-05-09,DC_01,57.37,6026.6
2022-05-10,DC_01,57.11,6120.3
2022-05-11,DC_01,57.35,6110.8
2022-05-12,DC_01,56.87,6055.3
2022-05-13,DC_01,57.18,6092.1
2022-05-14,DC_01,57.35,5993.2
2022-05-15,DC_01,57.17,6091.6
2022-05-16,DC_01,56.98,6034.6
2022-05-17,DC_01,57.3,6164.9
2022-05-18,DC_01,57.08,6196.0
2022-05-19,DC_01,57.66,5973.2
2022-05-20,DC_01,57.0,5892.1
2022-05-21,DC_01,56.68,6260.6
2022-05-22,DC_01,57.39,6025.9
2022-05-23,DC_01,58.18,6079.4
2022-05-24,DC_01,57.31,6047.4
2022-05-25,DC_01,57.07,6218.7
2022-05-26,DC_01,58.34,6251.6
2022-05-27,DC_01,57.41,6104.8
2022-05-28,DC_01,56.99,6167.0
2022-05-29,DC_01,58.06,6157.2
2022-05-30,DC_01,56.75,6146.4
2022-05-31,DC_01,57.3,6229.9
2022-06-01,DC_01,57.42,6143.3
2022-06-02,DC_01,58.74,6115.0
2022-06-03,DC_01,56.86,6226.9
2022-06-04,DC_01,56.82,6178.6
2022-06-05,DC_01,57.42,6152.3
2022-06-06,DC_01,57.99,6151.2
2022-06-07,DC_01,57.76,6103.1
2022-06-08,DC_01,56.83,6023.5
2022-06-09,DC_01,56.73,6101.6
2022-06-10,DC_01,57.22,6210.6
2022-06-11,DC_01,57.48,6166.4
2022-06-12,DC_01,57.49,6070.8
2022-06-13,DC_01,57.48,6089.4
2022-06-14,DC_01,57.16,6054.2
2022-06-15,DC_01,57.29,6158.3
2022-06-16,DC_01,57.66,6288.9
2022-06-17,DC_01,57.55,6068.3
2022-06-18,DC_01,57.77,6235.5
2022-06-19,DC_01,57.66,6072.1
2022-06-20,DC_01,56.47,6231.4
2022-06-21,DC_01,57.35,6104.4
2022-06-22,DC_01,57.34,6207.0
2022-06-23,DC_01,58.27,6237.5
2022-06-24,DC_01,56.78,6167.0
2022-06-25,DC_01,56.41,6181.6
2022-06-26,DC_01,58.13,6232.1
2022-06-27,DC_01,57.92,6383.4
2022-06-28,DC_01,57.62,6092.3
2022-06-29,DC_01,57.65,6165.9
2022-06-30,DC_01,57.53,6198.7
2022-07-01,DC_01,57.28,6115.6
2022-07-02,DC_01,57.71,6270.0
2022-07-03,DC_01,57.08,6168.4
2022-07-04,DC_01,58.31,6262.4
2022-07-05,DC_01,57.25,6204.7
2022-07-06,DC_01,56.96,6167.7
2022-07-07,DC_01,57.91,6359.7
2022-07-08,DC_01,57.18,6054.2
2022-07-09,DC_01,58.47,6296.9
2022-07-10,DC_01,56.9,6362.8
2022-07-11,DC_01,56.78,6082.7
2022-07-12,DC_01,57.43,6201.7
2022-07-13,DC_01,57.72,6249.7
2022-07-14,DC_01,57.23,6132.3
2022-07-15,DC_01,57.65,6278.0
2022-07-16,DC_01,58.7,6355.2
2022-07-17,DC_01,57.51,6303.4
2022-07-18,DC_01,56.88,6366.8
2022-07-19,DC_01,57.58,6133.2
2022-07-20,DC_01,56.93,6165.7
2022-07-21,DC_01,57.95,6090.0
2022-07-22,DC_01,57.89,6170.3
2022-07-23,DC_01,57.56,6246.9
2022-07-24,DC_01,57.9,6240.9
2022-07-25,DC_01,57.2,6180.8
2022-07-26,DC_01,58.25,6221.9
2022-07-27,DC_01,57.67,6102.6
2022-07-28,DC_01,58.78,6261.6
2022-07-29,DC_01,57.51,6338.5
2022-07-30,DC_01,57.64,6123.0
2022-07-31,DC_01,57.63,6221.3
2022-08-01,DC_01,58.14,6352.9
2022-08-02,DC_01,58.72,6186.4
2022-08-03,DC_01,57.97,6217.6
2022-08-04,DC_01,58.81,6317.9
2022-08-05,DC_01,57.46,6454.6
2022-08-06,DC_01,57.93,6294.3
2022-08-07,DC_01,57.56,6315.9
2022-08-08,DC_01,57.56,6143.2
2022-08-09,DC_01,57.58,6282.3
2022-08-10,DC_01,57.2,6231.9
2022-08-11,DC_01,58.2,6251.3
2022-08-12,DC_01,58.03,6262.9
2022-08-13,DC_01,57.76,6243.0
2022-08-14,DC_01,58.04,6352.1
2022-08-15,DC_01,57.56,6272.7
2022-08-16,DC_01,57.91,6213.8
2022-08-17,DC_01,58.2,6161.6
2022-08-18,DC_01,57.94,6376.1
2022-08-19,DC_01,57.83,6327.9
2022-08-20,DC_01,56.8,6249.9
2022-08-21,DC_01,58.3,6146.7
